Tools,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459686,1,OK,0.0049223,-0.6861830,0.7268094,0.0296097,-112.139,56.464,-142.918,0.0303276,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459686,1,OK,-0.0497271,0.6038721,-0.6171331,0.5020084,-77.432,-14.869,42.794,0.0714405,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459694,1,OK,0.0048628,-0.6861838,0.7268090,0.0296113,-112.143,56.465,-142.919,0.0304505,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459694,1,OK,-0.0489295,0.6064735,-0.6226019,0.4921003,-77.922,-14.978,41.778,0.0742781,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459702,1,OK,0.0048032,-0.6861870,0.7268064,0.0296092,-112.150,56.466,-142.921,0.0307183,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459702,1,OK,-0.0516581,0.6062170,-0.6303091,0.4822270,-78.381,-15.021,40.847,0.0724970,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459710,1,OK,0.0047452,-0.6861979,0.7267971,0.0295960,-112.154,56.464,-142.924,0.0308087,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459710,1,OK,-0.0539359,0.6064883,-0.6353501,0.4749664,-78.772,-15.205,40.108,0.0747025,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459718,1,OK,0.0046950,-0.6862136,0.7267833,0.0295779,-112.154,56.458,-142.926,0.0307700,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459718,1,OK,-0.0545267,0.6067871,-0.6377749,0.4712530,-79.071,-15.429,39.559,0.0765778,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459726,1,OK,0.0046378,-0.6862159,0.7267814,0.0295787,-112.158,56.457,-142.930,0.0306738,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459726,1,OK,-0.0539550,0.6086541,-0.6388810,0.4673971,-79.469,-15.485,39.023,0.0783532,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459734,1,OK,0.0045819,-0.6862139,0.7267838,0.0295773,-112.160,56.455,-142.930,0.0306725,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459734,1,OK,-0.0571524,0.6086351,-0.6434053,0.4607890,-80.044,-15.406,38.422,0.0752163,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459742,1,OK,0.0045460,-0.6862238,0.7267755,0.0295584,-112.161,56.451,-142.932,0.0305945,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459742,1,OK,-0.0583303,0.6094749,-0.6464992,0.4551667,-80.511,-15.202,37.972,0.0753681,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459750,1,OK,0.0045266,-0.6862356,0.7267659,0.0295232,-112.161,56.445,-142.934,0.0307719,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459750,1,OK,-0.0597847,0.6104017,-0.6490130,0.4501307,-81.035,-14.876,37.657,0.0736284,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459758,1,OK,0.0045195,-0.6862308,0.7267713,0.0295020,-112.162,56.444,-142.934,0.0310555,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459758,1,OK,-0.0605711,0.6126910,-0.6514763,0.4433053,-81.599,-14.255,37.176,0.0761977,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459766,1,OK,0.0045207,-0.6862322,0.7267710,0.0294748,-112.161,56.441,-142.932,0.0313711,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459766,1,OK,-0.0622719,0.6136468,-0.6560474,0.4349272,-82.224,-13.535,36.581,0.0782870,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459774,1,OK,0.0045271,-0.6862406,0.7267642,0.0294479,-112.160,56.435,-142.934,0.0314400,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459774,1,OK,-0.0626229,0.6158522,-0.6596406,0.4262378,-82.960,-12.815,36.052,0.0776058,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459782,1,OK,0.0045385,-0.6862335,0.7267715,0.0294321,-112.159,56.434,-142.933,0.0314889,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459782,1,OK,-0.0611236,0.6190121,-0.6637363,0.4153818,-83.812,-11.930,35.395,0.0806064,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459790,1,OK,0.0045506,-0.6862263,0.7267794,0.0294005,-112.158,56.430,-142.933,0.0317038,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459790,1,OK,-0.0606178,0.6219553,-0.6690377,0.4023502,-84.663,-11.064,34.629,0.0799470,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459798,1,OK,0.0045655,-0.6862323,0.7267754,0.0293572,-112.155,56.423,-142.930,0.0320118,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459798,1,OK,-0.0592504,0.6262439,-0.6718614,0.3910374,-85.480,-10.243,34.053,0.0865141,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459806,1,OK,0.0046066,-0.6862287,0.7267805,0.0293108,-112.148,56.417,-142.923,0.0321493,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459806,1,OK,-0.0583457,0.6291523,-0.6750857,0.3808182,-86.216,-9.316,33.724,0.0914104,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459814,1,OK,0.0046451,-0.6862190,0.7267909,0.0292742,-112.143,56.413,-142.918,0.0323143,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459814,1,OK,-0.0630668,0.6254755,-0.6842171,0.3696618,-87.005,-8.329,33.635,0.0864392,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459822,1,OK,0.0046950,-0.6862128,0.7267981,0.0292297,-112.136,56.407,-142.911,0.0325563,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459822,1,OK,-0.0639747,0.6275054,-0.6867308,0.3613103,-87.675,-7.389,33.869,0.0915689,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459830,1,OK,0.0047514,-0.6862119,0.7268008,0.0291766,-112.129,56.399,-142.905,0.0326802,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459830,1,OK,-0.0611148,0.6298211,-0.6872927,0.3566778,-88.062,-6.374,34.196,0.0979550,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459838,1,OK,0.0048059,-0.6862110,0.7268030,0.0291337,-112.122,56.393,-142.898,0.0327867,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459838,1,OK,-0.0636510,0.6298264,-0.6910252,0.3489289,-88.800,-5.287,34.550,0.0969134,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459846,1,OK,0.0048532,-0.6862082,0.7268071,0.0290881,-112.115,56.385,-142.892,0.0329648,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459846,1,OK,-0.0658892,0.6290634,-0.6956338,0.3406339,-89.333,-4.140,34.811,0.0943896,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459854,1,OK,0.0049124,-0.6861954,0.7268202,0.0290545,-112.109,56.382,-142.885,0.0330696,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459854,1,OK,-0.0695443,0.6227189,-0.7041191,0.3340674,-89.632,-2.907,35.004,0.0886931,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459862,1,OK,0.0049734,-0.6861943,0.7268228,0.0290045,-112.099,56.374,-142.878,0.0330872,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459862,1,OK,-0.0758718,0.6193422,-0.7110061,0.3242362,-90.327,-1.493,35.109,0.0932321,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459870,1,OK,0.0050591,-0.6861900,0.7268282,0.0289568,-112.091,56.368,-142.869,0.0334327,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459870,1,OK,-0.0843627,0.6139149,-0.7209159,0.3102767,-91.138,-0.092,35.023,0.1034062,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459878,1,OK,0.0051351,-0.6861737,0.7268441,0.0289314,-112.083,56.369,-142.861,0.0333916,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459878,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459886,1,OK,0.0052080,-0.6861727,0.7268463,0.0288858,-112.078,56.363,-142.856,0.0337355,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459886,1,OK,-0.1028063,0.6014398,-0.7397297,0.2837269,-92.107,2.554,35.114,0.1193383,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459894,1,OK,0.0052858,-0.6861724,0.7268481,0.0288314,-112.069,56.357,-142.850,0.0339378,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459894,1,OK,-0.1096544,0.5979154,-0.7453697,0.2736732,-92.221,3.355,35.084,0.1097768,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459902,1,OK,0.0053566,-0.6861612,0.7268599,0.0287899,-112.064,56.356,-142.845,0.0340850,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459902,1,OK,-0.1117812,0.5914872,-0.7531716,0.2652929,-92.096,3.647,34.666,0.1079641,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459910,1,OK,0.0054092,-0.6861552,0.7268661,0.0287640,-112.061,56.356,-142.843,0.0344066,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459910,1,OK,-0.1130836,0.5897448,-0.7573039,0.2567177,-91.872,3.063,34.245,0.0973738,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459918,1,OK,0.0054455,-0.6861531,0.7268690,0.0287359,-112.057,56.352,-142.842,0.0343397,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459918,1,OK,-0.1120255,0.5894928,-0.7590738,0.2524984,-91.239,2.547,33.762,0.0974643,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459926,1,OK,0.0054860,-0.6861513,0.7268718,0.0287004,-112.053,56.350,-142.840,0.0342975,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459926,1,OK,-0.1097279,0.5929002,-0.7571572,0.2512810,-90.637,2.532,33.417,0.0936714,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459934,1,OK,0.0055167,-0.6861460,0.7268787,0.0286440,-112.051,56.347,-142.837,0.0346793,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459934,1,OK,-0.1116867,0.5892034,-0.7605377,0.2488933,-90.011,2.564,33.227,0.0959614,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459942,1,OK,0.0055425,-0.6861473,0.7268789,0.0286053,-112.052,56.348,-142.837,0.0351342,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459942,1,OK,-0.1126053,0.5868130,-0.7627482,0.2473576,-89.335,2.507,33.164,0.0977962,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459950,1,OK,0.0055360,-0.6861598,0.7268685,0.0285719,-112.053,56.343,-142.842,0.0351303,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459950,1,OK,-0.1113056,0.5897992,-0.7607678,0.2469420,-88.660,2.621,33.050,0.0963943,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459958,1,OK,0.0055385,-0.6861588,0.7268707,0.0285383,-112.053,56.342,-142.846,0.0352276,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459958,1,OK,-0.1142986,0.5892310,-0.7617160,0.2439906,-88.374,2.945,32.835,0.0848324,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459966,1,OK,0.0055324,-0.6861579,0.7268727,0.0285095,-112.054,56.343,-142.846,0.0353179,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459966,1,OK,-0.1156522,0.5903595,-0.7618903,0.2400486,-88.206,3.326,32.481,0.0829543,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459974,1,OK,0.0055324,-0.6861576,0.7268742,0.0284791,-112.057,56.345,-142.850,0.0356713,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459974,1,OK,-0.1148202,0.5898247,-0.7627942,0.2388895,-87.754,3.103,31.825,0.0872113,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459982,1,OK,0.0054850,-0.6861731,0.7268613,0.0284453,-112.059,56.339,-142.857,0.0358913,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459982,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459990,1,OK,0.0054367,-0.6861663,0.7268690,0.0284197,-112.061,56.337,-142.860,0.0358289,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459990,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1459998,1,OK,0.0053978,-0.6861644,0.7268722,0.0283910,-112.064,56.338,-142.864,0.0361139,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1459998,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1460006,1,OK,0.0053602,-0.6861661,0.7268721,0.0283614,-112.066,56.337,-142.868,0.0364386,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1460006,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1460014,1,OK,0.0052896,-0.6861893,0.7268509,0.0283540,-112.072,56.331,-142.872,0.0365240,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1460014,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1460022,1,OK,0.0052173,-0.6861962,0.7268449,0.0283562,-112.075,56.328,-142.876,0.0364100,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1460022,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1460030,1,OK,0.0051917,-0.6861859,0.7268555,0.0283370,-112.076,56.330,-142.875,0.0365884,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1460030,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1460038,1,OK,0.0051376,-0.6861861,0.7268560,0.0283296,-112.079,56.330,-142.878,0.0366560,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1460038,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1460046,1,OK,0.0050657,-0.6861912,0.7268514,0.0283384,-112.082,56.326,-142.886,0.0363391,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1460046,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1460054,1,OK,0.0050002,-0.6861901,0.7268531,0.0283316,-112.084,56.326,-142.886,0.0363673,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1460054,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1460062,1,OK,0.0049798,-0.6861810,0.7268623,0.0283210,-112.088,56.332,-142.886,0.0366916,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1460062,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1460070,1,OK,0.0049518,-0.6861940,0.7268512,0.0282967,-112.090,56.330,-142.889,0.0368123,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1460070,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1460078,1,OK,0.0049207,-0.6861992,0.7268473,0.0282747,-112.093,56.330,-142.891,0.0369093,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1460078,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1460086,1,OK,0.0048719,-0.6862030,0.7268442,0.0282718,-112.097,56.331,-142.895,0.0369884,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1460086,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1460094,1,OK,0.0048548,-0.6861935,0.7268546,0.0282356,-112.098,56.335,-142.899,0.0373794,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1460094,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1460102,1,OK,0.0048280,-0.6861933,0.7268566,0.0281944,-112.105,56.339,-142.903,0.0380146,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1460102,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1460110,1,OK,0.0047500,-0.6862040,0.7268476,0.0281785,-112.108,56.338,-142.909,0.0380370,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1460110,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1460118,1,OK,0.0046856,-0.6862202,0.7268339,0.0281500,-112.114,56.337,-142.914,0.0384272,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1460118,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1460126,1,OK,0.0046169,-0.6862303,0.7268259,0.0281219,-112.123,56.340,-142.916,0.0390640,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1460126,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1460134,1,OK,0.0045216,-0.6862451,0.7268124,0.0281230,-112.129,56.341,-142.923,0.0389683,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1460134,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1460142,1,OK,0.0044277,-0.6862643,0.7267949,0.0281222,-112.136,56.341,-142.930,0.0390269,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1460142,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1460150,1,OK,0.0043249,-0.6862729,0.7267868,0.0281381,-112.145,56.346,-142.937,0.0392051,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1460150,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1460158,1,OK,0.0042205,-0.6862901,0.7267708,0.0281484,-112.154,56.347,-142.943,0.0394651,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1460158,1,OK,-0.0733645,0.6219774,-0.7262414,0.2834346,-69.184,-6.152,31.668,0.0936828,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1460166,1,OK,0.0041106,-0.6863005,0.7267607,0.0281714,-112.160,56.351,-142.948,0.0392190,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1460166,1,OK,-0.0744069,0.6247545,-0.7196513,0.2936790,-68.496,-6.602,32.103,0.0911250,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1460174,1,OK,0.0040208,-0.6863097,0.7267517,0.0281921,-112.166,56.357,-142.954,0.0390789,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1460174,1,OK,-0.0731357,0.6299981,-0.7103748,0.3051578,-67.670,-6.808,32.530,0.0989611,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1460182,1,OK,0.0039304,-0.6863160,0.7267450,0.0282241,-112.172,56.364,-142.959,0.0387671,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1460182,1,OK,-0.0767553,0.6295270,-0.7058902,0.3154734,-66.959,-7.040,33.112,0.0968867,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1460190,1,OK,0.0038745,-0.6863226,0.7267381,0.0282480,-112.179,56.371,-142.962,0.0389090,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1460190,1,OK,-0.0662989,0.6565930,-0.6746833,0.3305941,-66.748,-6.930,33.973,0.1350248,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1460198,1,OK,0.0038142,-0.6863337,0.7267272,0.0282694,-112.185,56.378,-142.969,0.0388114,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1460198,1,OK,-0.0790096,0.6315545,-0.6954273,0.3335824,-65.888,-7.095,34.224,0.1070976,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1460206,1,OK,0.0037724,-0.6863425,0.7267185,0.0282816,-112.190,56.385,-142.975,0.0387007,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1460206,1,OK,-0.0850873,0.6286753,-0.6924631,0.3435437,-65.187,-7.532,34.861,0.0995359,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1460214,1,OK,0.0037470,-0.6863408,0.7267194,0.0283037,-112.195,56.394,-142.980,0.0386492,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1460214,1,OK,-0.0849545,0.6311202,-0.6821281,0.3594040,-64.398,-7.749,35.661,0.1049310,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1460222,1,OK,0.0037169,-0.6863327,0.7267259,0.0283397,-112.201,56.405,-142.984,0.0383934,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1460222,1,OK,-0.0875215,0.6298991,-0.6755404,0.3731116,-63.783,-7.908,36.363,0.0993154,0
